#creator_id: "https://orcid.org/0000-0002-7356-1779"
#curie_map: 
#  HP: "http://purl.obolibrary.org/obo/HP_"
#  MP: "http://purl.obolibrary.org/obo/MP_"
#  skos: "http://www.w3.org/2004/02/skos/core"
#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_provider: "http://purl.obolibrary.org/obo/upheno.owl"
subject_id	predicate_id	object_id	match_type	subject_label	object_label
HP:0001680	skos:exactMatch	MP:0010463	Logical	Coarctation of aorta	aorta stenosis
HP:0004963	skos:exactMatch	MP:0010522	Logical	Calcification of the aorta	calcified aorta
HP:0004962	skos:exactMatch	MP:0010523	Logical	Thoracic aorta calcification	calcified thoracic aorta
HP:0005303	skos:exactMatch	MP:0010524	Logical	Aortic arch calcification	calcified aortic arch
HP:0005304	skos:exactMatch	MP:0010528	Logical	Hypoplastic pulmonary veins	pulmonary vein hypoplasia
HP:0011138	skos:exactMatch	MP:0010678	Logical	Abnormality of skin adnexa morphology	abnormal skin adnexa morphology
HP:0100671	skos:exactMatch	MP:0010867	Logical	Abnormal trabecular bone morphology	abnormal bone trabecula morphology
HP:0002043	skos:exactMatch	MP:0010884	Logical	Esophageal stricture	esophagus stenosis
HP:0012676	skos:exactMatch	MP:0011214	Logical	Copper accumulation in brain	increased brain copper level
HP:0000092	skos:exactMatch	MP:0011346	Logical	Tubular atrophy	renal tubule atrophy
HP:0002119	skos:exactMatch	MP:0011380	Logical	Ventriculomegaly	enlarged brain ventricles
HP:0000028	skos:exactMatch	MP:0011410	Logical	Cryptorchidism	ectopic testis
HP:0011935	skos:exactMatch	MP:0011424	Logical	Decreased urinary urate	decreased urine uric acid level
HP:0012601	skos:exactMatch	MP:0011460	Logical	Hypochloriduria	decreased urine chloride ion level
HP:0045011	skos:exactMatch	MP:0011463	Logical	Decreased urine bicarbonate concentration	decreased urine bicarbonate level
HP:0003541	skos:exactMatch	MP:0011473	Logical	Urinary glycosaminoglycan excretion	increased urine glycosaminoglycan level
HP:0030321	skos:exactMatch	MP:0011513	Logical	Abnormal vertebral artery morphology	abnormal vertebral artery morphology
HP:0012611	skos:exactMatch	MP:0011537	Logical	Increased urinary urate	uraturia
HP:0012517	skos:exactMatch	MP:0011594	Logical	Reduced catalase activity	decreased catalase activity
HP:0001010	skos:exactMatch	MP:0011627	Logical	Hypopigmentation of the skin	decreased skin pigmentation
HP:0040014	skos:exactMatch	MP:0011628	Logical	Increased mitochondrial number	increased mitochondria number
HP:0040013	skos:exactMatch	MP:0011629	Logical	Decreased mitochondrial number	decreased mitochondria number
HP:0010906	skos:exactMatch	MP:0011652	Logical	Hyperhistidinemia	increased circulating histidine level
HP:0500145	skos:exactMatch	MP:0011653	Logical	Hypohistidinemia	decreased circulating histidine level
HP:0012688	skos:exactMatch	MP:0011728	Logical	Abnormality of pineal physiology	abnormal pineal gland physiology
HP:0005235	skos:exactMatch	MP:0011878	Logical	Jejunal atresia	jejunum atresia
HP:0011102	skos:exactMatch	MP:0011879	Logical	Ileal atresia	ileum atresia
HP:0011486	skos:exactMatch	MP:0011961	Logical	Abnormality of corneal thickness	abnormal cornea thickness
HP:0011487	skos:exactMatch	MP:0011962	Logical	Increased corneal thickness	increased cornea thickness
HP:0100512	skos:exactMatch	MP:0012336	Logical	Low levels of vitamin D	decreased vitamin D level
HP:0007705	skos:exactMatch	MP:0012351	Logical	Corneal degeneration	cornea degeneration
HP:0012310	skos:exactMatch	MP:0012441	Logical	Abnormal monocyte count	abnormal monocyte cell number
HP:0031806	skos:exactMatch	MP:0012442	Logical	Abnormal basophil count	abnormal basophil cell number
HP:3000062	skos:exactMatch	MP:0012730	Logical	Abnormal internal carotid artery morphology	abnormal internal carotid artery morphology
HP:0011073	skos:exactMatch	MP:0013129	Logical	Abnormality of dental color	abnormal tooth color
HP:0000190	skos:exactMatch	MP:0013263	Logical	Abnormal oral frenulum morphology	abnormal tongue frenulum morphology
HP:0430009	skos:exactMatch	MP:0013395	Logical	Hypoplasia of eyelid	eyelid hypoplasia
HP:0007734	skos:exactMatch	MP:0013453	Logical	Enlarged lacrimal glands	enlarged lacrimal gland
HP:0020047	skos:exactMatch	MP:0013658	Logical	Abnormal myeloid cell morphology	abnormal myeloid cell morphology
HP:0500133	skos:exactMatch	MP:0013724	Logical	Hypotyrosinemia	decreased circulating tyrosine level
HP:0007774	skos:exactMatch	MP:0013743	Logical	Hypoplasia of the ciliary body	ciliary body hypoplasia
HP:0008165	skos:exactMatch	MP:0013764	Logical	Decreased proportion circulating T-helper cells	decreased T-helper cell number
HP:0100596	skos:exactMatch	MP:0013791	Logical	Absent nares	absent external nares
HP:0009145	skos:exactMatch	MP:0013821	Logical	Abnormal cerebral artery morphology	abnormal cerebral artery morphology
HP:0010764	skos:exactMatch	MP:0013898	Logical	Short eyelashes	short eyelid cilia
HP:0011756	skos:exactMatch	MP:0013926	Logical	Posterior pituitary agenesis	absent neurohypophysis
HP:0011473	skos:exactMatch	MP:0014078	Logical	Villous atrophy	small intestinal villus atrophy
HP:0030326	skos:exactMatch	MP:0020202	Logical	Abnormal macrophage count	abnormal macrophage cell number
HP:0012675	skos:exactMatch	MP:0020365	Logical	Iron accumulation in brain	increased brain iron level
HP:0003166	skos:exactMatch	MP:0020405	Logical	Increased urinary taurine	taurinuria
HP:0003572	skos:exactMatch	MP:0020837	Logical	Low plasma citrulline	decreased circulating citrulline level
HP:0002007	skos:exactMatch	MP:0030049	Logical	Frontal bossing	prominent forehead
HP:0040309	skos:exactMatch	MP:0030050	Logical	Increased size of the mandible	large mandible
HP:0001593	skos:exactMatch	MP:0030080	Logical	Maxillary lateral incisor microdontia	small lower incisors
HP:0010669	skos:exactMatch	MP:0030112	Logical	Hypoplasia of the zygomatic bone	zygomatic bone hypoplasia
HP:0007628	skos:exactMatch	MP:0030259	Logical	Mandibular condyle hypoplasia	mandibular condyloid process hypoplasia
HP:0000278	skos:exactMatch	MP:0030273	Logical	Retrognathia	mandibular retrognathia
HP:0005469	skos:exactMatch	MP:0030289	Logical	Flat occiput	flat occipital bone
HP:0008551	skos:exactMatch	MP:0030297	Logical	Microtia	outer ear hypoplasia
HP:0000272	skos:exactMatch	MP:0030377	Logical	Malar flattening	zygomatic arch hypoplasia
HP:0006308	skos:exactMatch	MP:0030466	Logical	Atrophy of alveolar ridges	alveolar process atrophy
HP:0500181	skos:exactMatch	MP:0030638	Logical	Hypertaurinemia	increased circulating taurine level
HP:0500182	skos:exactMatch	MP:0030639	Logical	Hypotaurinemia	decreased circulating taurine level
HP:0500136	skos:exactMatch	MP:0030704	Logical	Hypothreoninemia	decreased circulating threonine level
HP:0500132	skos:exactMatch	MP:0030728	Logical	Hypovalinemia	decreased circulating valine level
HP:0500253	skos:exactMatch	MP:0030734	Logical	Increased level of gamma-aminobutyric acid in urine	increased urine gamma-aminobutyric acid level
HP:0003345	skos:exactMatch	MP:0030772	Logical	Elevated urinary norepinephrine	increased urine noradrenaline level
HP:0006261	skos:exactMatch	MP:0030813	Logical	Abnormal phalangeal joint morphology of the hand	abnormal hand interphalangeal joint morphology
